code,legacy,title,description,image_url,chef
439,16,松软巧克力司康,司康的口感极其的松软。被称之为快速面包。由于是折叠擀的面皮，烤焙后膨松起来中间就会出现断层，把断层打开，里面可以抹上自己喜欢的任意抹酱。再搭配一杯喜欢的茶或咖啡，绝对美妙的下午茶享受。,https://static.ak2.co/xc_data/Recipe/d6721671f4347c59229b0b36d1f08d66.jpg,1847
440,16,叉烧包,采用肥瘦适中的叉烧作馅，包皮烤熟後软滑刚好，稍微裂开露出叉烧馅料，渗发出阵阵叉烧的香味。,https://static.ak2.co/xc_data/Recipe/a53f34e6dd0c76534dc2c7259586a369.jpg,1847
442,16,松露巧克力蛋糕,不甜腻，松软稍带湿润的口感，略酥的表皮，真让人停不了口。,https://static.ak2.co/xc_data/Recipe/fa6e049e9635304bd09c2459da55dc9c.jpg,1847
455,16,巧克力麦芬,随手洒一把巧克力豆，会让熟悉的巧克力蛋糕变得俏皮起来，味道也更加浓郁。,https://static.ak2.co/xc_data/Recipe/62e7156f6420a49333e461ad4c884baa.jpg,1848
460,16,熔岩蛋糕,"看似已经全熟的巧克力蛋糕内部却是流动的状态,像是熔岩在流淌一般。不论是视觉感受还是入口的感觉都非常惊艳,给你带来巨大的满足感。",https://static.ak2.co/xc_data/Recipe/ac99b09e096c1fa3c850f4f38796618d.jpg,1854
461,16,手工老面法棍,法棍是一种最传统的法式面包，配方很简单，只用面粉、水、盐和酵母四种基本原料，通常不加糖，不加油。表皮松脆，内心柔软而稍具韧性，越嚼越香，充满浓郁的麦香味。,https://static.ak2.co/xc_data/Recipe/e52e0015204a6cedacf660dd726ff928.jpg,1844
462,16,拖鞋面包,一种带脆皮的意大利白面包，与法式长棍面包类似。,https://static.ak2.co/recipes/Jn3dEzr8HX.jpg,1844
463,16,巧克力西番尼,一层蛋糕一层花生酱，经典的老式西点。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/xfNHQ2336z.jpg,1844
464,16,抹茶提拉米苏,透着宇治抹茶粉的清香，是一款适合夏天享用的提拉米苏噢！,https://static.ak2.co/xc_data/Recipe/0423a8d472039c31e8773e5f97ef3498.jpg,1844
466,16,法式切达芝士咸饼干,咸香芝士味道，一口咬下去充满口腔的浓郁，再配一杯红酒就再好不过了。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/KriM5QJ3wA.jpg,1848
469,16,蔓越莓苹果塔,对于蔓越莓苹果塔，除了苹果馅料带来的酸甜口感之外，最心动的莫过于红红的蔓越莓的加入。吸引着眼球，激发着味蕾，唇齿之间，节日的欢乐似乎莫过于此。,https://static.ak2.co/xc_data/Recipe/892908b842a905c741340a7bdf9ba2f7.jpg,1844
474,16,豆腐芝士蛋糕,豆腐+芝士，不但有芝士的浓香，还有淡淡的豆腐味，让蛋糕的口感更加细腻了。看似不沾边的两种食材，凑在一起却成了养眼又美味的蛋糕。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/CFFdHpXsBR.jpg,1847
477,16,法式核桃面包,每一口都是浓浓的核桃香味，细细品味，真是让人越吃越爱！,https://static.ak2.co/xc_data/Recipe/3fbc1ed495bb82ee0095533c765255f0.jpg,1847
479,16,大理石芝士蛋糕,"芝士蛋糕是西方甜点的一种,质地却较一般蛋糕来得绵软，口感上亦较一般蛋糕来得湿润。",https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/wfDeNGhPEt.jpg,1844
482,16,上海味道花生排,"花生味浓浓的小点心,口感酥脆,香味浓郁。",https://static.ak2.co/xc_data/Recipe/4f46d41968fddbbf81fbfd53f55f769f.jpg,1844
484,16,芒果酸奶蛋糕,做法简单、口感超棒、营养美味的酸奶蛋糕~~,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/FQGeFTWs2N.jpg,1844
491,16,棒棒糖蛋糕,蛋糕也可以如此多变，巧克力的外壳，里面是湿软的蛋糕，还可以发挥各种创意，用喜欢的彩糖装饰，和小朋友一起动手最开心。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/XSznzGCbsR.jpg,1854
496,16,榴莲蛋糕,丝滑口感，榴莲飘香，美味享受！,https://static.ak2.co/xc_data/Recipe/35308470b960f487a1d79fa5a59cedaa.jpg,1854
498,16,爱尔兰咖啡蛋糕,带有微微的甜味与浓香的咖啡味，口感浓郁滑顺。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/5eikABh4de.jpg,1854
518,16,豆奶布丁,"炎炎夏日,吃上一口冰爽Q滑的布丁,混身都会舒服好多一定会让人暑意尽消。",https://static.ak2.co/xc_data/Recipe/5088a3d6196af0f0fc061a7ee1c26504.jpg,1884
519,16,花式可颂,一杯咖啡加一个可颂面包是欧洲人最常见的早餐和点心。外层酥酥的，里面软软的，充满着奶油香气，吃起来酥软可口的可颂面包，但也富含高热量。,https://static.ak2.co/xc_data/Recipe/d6722dc85294d9d7aab57f401a08ca40.jpg,1848
541,16,菠萝面包,菠萝包因那若似菠萝的凹凸脆皮状而得名，口感绵甜松软，表皮酥脆，深得人们喜爱！,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/B4x8XBwd5b.jpg,1844
549,16,黑森林蛋糕,有巧克力的苦、奶油的甜、樱桃的酸、甜酒的香……它的味道能带给你快乐和幸福感，它就是德国黑森林蛋糕。口感绵密甜而不腻，如此轻盈！,https://static.ak2.co/xc_data/Recipe/c9b5bffee6bdb0fe06e0803bb51c6c5c.jpg,1844
555,16,奥地利苹果卷配香草沙司,甜甜的苹果配以面皮，口味外脆内酥，再搭配万能的香草沙司，真是一款适合在家招待朋友们的完美甜品。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/K2Y8Yakyfr.jpg,1844
565,16,节日覆盆子肉桂塔,除了覆盆子馅料带来的酸甜口感之外，在最心动的莫过于肉桂的加入，吸引着眼球，激发着味蕾，唇齿之间，节日的欢乐似乎莫过于此。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/p24xDniZaQ.jpg,1848
581,16,榴莲曲奇,榴莲一直是让人又爱又恨的抢手货！心血来潮想做个曲奇试试！非常浓郁的榴莲味道，一样好吃到没朋友。,https://static.ak2.co/xc_data/Recipe/1c7ba08a2c73c615df5cbeddadd05bc9.jpg,1854
582,16,榴莲泡芙,泡芙皮松松脆脆、榴莲内馅浓郁嫩滑，独特的质感让人吃不停口~~,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/EQ27xB8kiW.jpg,1854
603,16,豌豆泥配烤面包番茄莎莎,经过烤制的蒜香面包上涂抹一层厚厚的豌豆泥，番茄萨萨配洋葱丁随手洒落，顶上再点缀一小撮嫩嫩的豌豆苗，美的仿佛就像一个艺术品。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/2Cd8XsnYdp.jpg,10
712,16,蔓越莓提子卷,奶香四溢，加上提子干的甜美，配上咖啡，绝对是美味早餐搭配,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/HzbnxCwDd7.jpg,1854
719,16,草莓香提蛋糕,"草莓的清新香甜,配合奶油柔滑的口感,大早上来一个刚出炉的,简直是太美好了!",https://static.ak2.co/xc_data/Recipe/9a7b7c323fbbe6de50337d102ab11c06.jpg,1844
728,16,意大利培根馅饼,吃多了甜派后，来试着做做这款早餐、午餐或晚餐皆有可享用的咸派吧,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/JEddZ7C4pw.jpg,1844
738,16,歌剧院,15层口感，宛如华丽舞台般层层绽放，如果细细品味，甚至可以感觉黑巧克力在其中的魅惑，或许人生如戏，但巴黎的味道永远都在！,https://static.ak2.co/xc_data/Recipe/c23c6b6210c99fba516ae0ad8e3a7cea.jpg,1848
756,16,水果塔,基本面团做的饼底酥酥的，轻轻一咬便与奶馅、水果融在嘴里。香草奶黄馅里加入打发的鲜奶油，给香浓顺滑的口感又增添几分轻盈。,https://static.ak2.co/xc_data/Recipe/8dfafb147d54ed7add5be3f1a735802d.jpg,1848
761,16,巧克力榛果曲奇,午后，听说巧克力和榛果更配哦！纯粹的浓郁味道中增加了一层坚果香，口感丰富，一杯咖啡几小块饼干足以消磨一整个下午。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/ReXHm8ai8Q.jpg,1848
762,16,完美巧克力曲奇,"它口感酥脆香甜,有浓浓的巧克力味儿,很可口，比奥利奥还要好吃。",https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/ns5RxnDznF.jpg,1848
789,16,胡萝卜蛋糕配奶油芝士,有益于消化，可以明目，是现代的健康食品。口感清爽，不黏腻，是下午茶或早餐的最佳选择。,https://static.ak2.co/xc_data/Recipe/79e7f1d78945ff02ff2b64c4978ab2cb.jpg,1844
844,16,万圣节饼干,一年一度的万圣节，大家都会做一些很有特点的小甜品来应景,https://static.ak2.co/xc_data/Recipe/dd76cfbcbc80b83749948c9a718d26ed.jpg,1854
906,16,蓝莓巧克力麦芬,常常是嘴馋又不想折腾的时候，就会烤一些。口感松松软软，再搭配上蓝莓、巧克力，味道更加丰富。配上一杯咖啡，完美的悠闲时光。,https://static.ak2.co/recipes/a4iZNwQfrK.jpg,1848
930,16,姜饼屋,不知道你有没有留言到，星星点点的闪亮圣诞树下，都会有一座漂亮的姜饼屋。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/XHDcJSYcTz.jpg,1854
936,16,菠菜派,一款经典的咸派，香酥的派皮，内陷是蔬菜、芝士和奶油的浓郁口感。,https://static.ak2.co/xc_data/Recipe/9569caf64dbe111bddbf550a742cc55b.jpg,1848
950,16,培根辫子面包,香浓郁，吃口松软，带着培根的香气和丰富的口感，有健康又营养。,https://static.ak2.co/xc_data/Recipe/fcab6b7d80bfe41bd093616b5e8befe4.jpg,1847
972,16,全麦吐司（直接法）,用最基础也最简易快捷的直接法做出来的全麦面包，口感朴素，却越嚼越香。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/EzeD6hWKPF.jpg,1844
973,16,北海道吐司（中种法）,中种两次发酵的方法使得面粉水分饱满，质地最为细致，并且在二次发酵的过程中，面团会产生特有的发酵香味，口味更好。,https://static.ak2.co/xc_data/Recipe/46fa626e8aab976b318ad5965318d6bd.jpg,1844
974,16,牛奶吐司（汤种法）,用汤种法做吐司，可以延缓面团的老化。随手可得的材料，轻松做出口感松软、奶香浓郁的吐司！,https://static.ak2.co/xc_data/Recipe/c539c352c6bfe87e65700e518ed86c5c.jpg,1844
978,16,香草玫瑰曲奇,所有材料简单混合，出炉后奶香浓郁，味道真是特别棒。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/GCAZXAYA6J.jpg,1848
979,16,原味戚风蛋糕,口感细致柔软，配上一杯牛奶，一整天都心情愉悦！,https://static.ak2.co/xc_data/Recipe/c135d5515b2060567a15e4043973a5c9.jpg,1847
980,16,草莓戚风蛋糕卷,草莓的清新香甜，配合奶油柔滑的口感，大早上来一个刚出炉的，简直是太美好了!,https://static.ak2.co/xc_data/Recipe/3247b5fda7783ddfe8adc1316ebace13.jpg,1847
988,16,蛋白霜柠檬塔,酸得给力甜得适度，入口的感觉很美妙，一瞬间整个人都为之一振，一起来尝尝吧！,https://static.ak2.co/xc_data/Recipe/766092475acdbf07a906689ba66783db.jpg,1848
989,16,覆盆子肉桂塔,别具一格的酥香肉桂塔底，在酸甜可口的覆盆子馅搭配下，实现了味觉的惊艳,https://static.ak2.co/xc_data/Recipe/fe8fcd5bc8bf3901bf55961febb43b08.jpg,1848
990,16,地瓜山羊奶芝士塔,地瓜口感介于栗子和红薯之间，粉甜，特别适合烤制。山羊奶酪是绝对口味重的食材，软滑丰腴，搭配塔皮口感增添了清爽香脆的质地。,https://static.ak2.co/xc_data/Recipe/d329d4ad19aa70deaee3e573760576d7.jpg,1848
992,16,巧克力瑞士卷,蛋糕卷是非常受欢迎的一款蛋糕，而且特别适合郊游踏青的时候与大家一起分享，这回这款蛋糕卷加入了大量的巧克力，可谓是口味浓郁，甜而不腻，没有人不爱喔！,https://static.ak2.co/xc_data/Recipe/b8f2c177ae01631262a301a93aa7e251.jpg,1847
993,16,黄油蛋糕,此款黄油蛋糕不仅不油不腻，味道还相当清新。烤好后入冰箱冷藏一晚，食用的时候更加湿软。吃起来不碎不糟，而且外皮还有一点酥松的口感。,https://static.ak2.co/xc_data/Recipe/097b7bccd64c3dd465c0accfc062be27.jpg,1854
995,16,提子黄油蛋糕,此款黄油蛋糕不仅不油不腻，味道还相当清新。烤好后入冰箱冷藏一晚，食用的时候更加湿软。吃起来不碎不糟，而且外皮还有一点酥松的口感,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/sjACHTKFFG.jpg,1854
1002,16,闪电泡芙,80年代上海小孩从小吃到大的点心，原来是从租界时期，那些生活在上海的法国人中间流传开来的，后来逐渐变成上海滩最流行的西点之一。,https://static.ak2.co/xc_data/Recipe/ff76983e9c41cfcbdb83a99d34c3e263.jpg,1854
1003,16,提拉米苏,完全不使用淡奶油，而是用意式蛋白霜与马斯卡彭奶酪、蛋黄相混，最柔软最轻盈的提拉米苏。,https://static.ak2.co/xc_data/Recipe/88db71a7e06f763d6888c1d56e6d7c02.jpg,1844
1004,16,舒芙蕾,如云朵般的舒芙蕾，让尝到的每一口都有如云朵般轻柔。,https://static.ak2.co/xc_data/Recipe/9f1537f989e523cc57e62547b5db663c.jpg,1854
1005,16,香草冰淇淋,最基础的冰激凌，所有原料都经过高温处理，包括淡奶油和蛋黄，绝对安全放心！味道甜美，正宗的法式味道。,https://static.ak2.co/xc_data/Recipe/bef6d2dcbbf13b84fa2418bf6cc0d649.jpg,1844
1011,16,奶油慕斯水果杯,“Parfait”是源于法国的常见甜品，又称冻糕、芭菲等，适合搭配不同时令的水果，可以说是水果与奶油的完美组合。除了在家中食用，不少热爱塑形的女性喜欢放在透明杯中随时携带，是不错的代餐选择。,https://static.ak2.co/xc_data/Recipe/7d5e16b33461862c644130379ebde408.jpg,1854
1012,16,意大利奶冻,"意大利奶冻Panna cotta是一个地道的意式甜点，源自意大利西北的皮埃蒙特大区。Panna cotta的字面意思就是“煮熟的奶油""，通常会与红色水果的浓汁果酱一起食用，也可配上熔化了的巧克力或是焦糖。",https://static.ak2.co/xc_data/Recipe/81d59aca55df9559f3822db1de996f94.jpg,1854
1014,16,柠檬磅蛋糕,磅蛋糕是美国家庭的传统甜品。最后，在制作时别忘了在刚出炉的磅蛋糕上刷糖水，与众不同的小诀窍就在这里。,https://static.ak2.co/xc_data/Recipe/9abfe7f7066d26816f7e0a847865a5ac.jpg,1848
1016,16,全麦面包,每一位烘焙者都会对杂粮欧包有一种特别的感情。一个个质朴的欧包，倾其对于生命的热情，用魔术般的手法，在揉搓间点燃面包温度，天然而健康，是大自然的味道。,https://static.ak2.co/xc_data/Recipe/d9c6eed508c464f42fb6668910fb330d.jpg,1844
1017,16,甜甜圈,无论是欢庆节日，还是主题派对，甜甜圈可以说是最易出彩的甜品之一。烘焙者可以根据需要用杏仁碎、糖粉、香蕉片等任性装饰，还十分适合让家里的小朋友一同参与。在欢笑中制作出的甜品，似乎才更符合烘焙的意义。,https://static.ak2.co/xc_data/Recipe/cd283bc9838421b71cac4577388b07cf.jpg,1844
1020,16,芝士流心塔,大热的半熟流心芝士挞，刚出炉切开流心淌出来超诱人的！芝士独特的味道加上酥的掉渣的挞皮，芝士控已沦陷。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/Rf4tdxtsr7.jpg,1844
1022,16,红丝绒纸杯蛋糕,这款蛋糕的颜色和她的名字双重震撼到了。那在蛋糕中不多见的红色，总是让人流连忘返。更对她的名字，红丝绒蛋糕，无限遐想入口给味蕾带来的全新感受。,https://static.ak2.co/xc_data/Recipe/a96916acef57bf78a2ce756d1e33679b.jpg,1854
1023,16,零基础蛋糕胚,口感细致柔软，配上一杯牛奶，一整天都心情愉悦！,https://static.ak2.co/xc_data/Recipe/ec82eebb7f1758eabf4afe70d03a8f1d.jpg,1854
1024,16,布朗尼核桃蛋糕配巧克力镜面,湿软和松软兼并，浓郁的巧克力味道，夹杂着松脆的核桃和唇齿间碰撞出的核桃香，太让人难忘了！,https://static.ak2.co/xc_data/Recipe/f0a0354b78062f8b19575be85d97f7f4.jpg,1844
1032,16,覆盆子费南雪,一口咬下去，榛果的香脆，覆盆子的酸甜和费南雪的湿润，是无法抵抗的诱惑！早上来两块，一天心情满满都是阳光。,https://static.ak2.co/xc_data/Recipe/ee54949f5f8a462ed28ff5769b2a9276.jpg,1854
1033,16,巧克力紫薯蛋糕,入口绵软特别，清甜中混着奶香。,https://static.ak2.co/xc_data/Recipe/4bea7c8e909b3429e840551f04859ea9.jpg,1854
1034,16,拿破仑,夹层的奶油一点都不腻，让人回味无穷！千层酥很香，一口咬上去，两层奶油+千层酥，哇！超满足！,https://static.ak2.co/xc_data/Recipe/a8f9b67f45f7416eed719ddf2066a581.jpg,1848
1035,16,水果千层塔,丰富酥皮的焦香，扎实的口感与众不同，但当一口咬下，浓郁的香味在口中回旋时，感觉一切都是值的！,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/CFHDyCN4ZN.jpg,1848
1037,16,抹茶麻薯夹心软欧,抹茶和它的好基友红豆沙本来就是绝配，再加上满满的葡萄干，一口咬下去，外脆内软，抹茶的清香，麻薯的软糯，葡萄干和豆沙的甜，......丰富的口感整个颠覆了我对欧包的印象，好吃得停不下来！,https://static.ak2.co/xc_data/Recipe/73798f4a7bd634ef746a43dbe826936c.jpg,1844
1051,16,双味铜锣烧,铜锣烧味道香甜可口，口感细腻绵长，伴着经典红豆沙馅和清爽的抹茶馅，回味无穷~,https://static.ak2.co/xc_data/Recipe/12ce9bfb5aa6622ef0886bd8b9467c53.jpg,1854
1057,16,抹茶乳酪蛋糕,浓郁的抹茶香味，让那些还在芝士陷阱里挣扎的人，用什么理由来逃脱这又一次的诱惑呢？,https://static.ak2.co/xc_data/Recipe/1c56499582ce992738e03984377002fe.jpg,502
1060,16,巧克力饼干,"它口感酥脆香甜,有浓浓的巧克力味儿,很可口，比奥利奥还要好吃。",https://static.ak2.co/xc_data/Recipe/b3d36cf13ffde4e07e293df26c3b4a30.jpg,502
1068,16,豹纹蛋糕卷,豹纹元素一直是炙手可热的流行符号，这次把喜欢的豹纹图案制作在蛋糕卷上，感觉非常有成就感！,https://static.ak2.co/xc_data/Recipe/bf50cf96d6aa7e16b7a04a1006d23843.jpg,1854
1070,16,热巧克力,纯真的黑巧克力在牛奶的怀抱中渐渐融化，百利甜激发香味的散发，捧在手中，其中的感情早已流入心怀。这大概就是巧克力浓情的秘密。,https://static.ak2.co/xc_data/Recipe/f83710d7001494bac25e854b2893bcad.jpg,1844
1072,16,胚芽乡村面包,用天然酵母制作的面包，有着独特的风味和口感，甚至是每一只都有着自己的个性。这款还加入了小麦胚芽，健康早餐的好选择。,https://static.ak2.co/xc_data/Recipe/b43f89fb1ef546338d260a7457f59490.jpg,1844
